26.11.2018                        Dynamic List Display                               1
--------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------
|BUKRS|LIFNR |GJAHR|BELNR     |BUZEI|BLDAT     |XBLNR           |BLART|         DMBTR|
|C04  |300533| 2018|5100483872|    1|06.09.2018|9130076828      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483873|    1|06.09.2018|9130076829      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483874|    1|06.09.2018|9130076830      |RE   |    18,617.50 |
|C04  |300533| 2018|5100483875|    1|06.09.2018|9130076831      |RE   |    22,284.10 |
|C04  |300533| 2018|5100483876|    1|06.09.2018|9130076832      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483877|    1|06.09.2018|9130076833      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483879|    1|06.09.2018|9130076834      |RE   |    19,021.50 |
|C04  |300533| 2018|5100483880|    1|06.09.2018|9130076835      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483881|    1|06.09.2018|9130076836      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483882|    1|06.09.2018|9130076837      |RE   |    21,865.10 |
|C04  |300533| 2018|5100483883|    1|06.09.2018|9130076838      |RE   |    18,217.26 |
|C04  |300533| 2018|5100483884|    1|06.09.2018|9130076839      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483885|    1|06.09.2018|9130076840      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483886|    1|06.09.2018|9130076841      |RE   |    18,217.26 |
|C04  |300533| 2018|5100483887|    1|06.09.2018|9130076842      |RE   |    19,391.30 |
|C04  |300533| 2018|5100483888|    1|06.09.2018|9130076843      |RE   |    18,217.26 |
|C04  |300533| 2018|5100483889|    1|06.09.2018|9130076844      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483890|    1|06.09.2018|9130076845      |RE   |    19,021.50 |
|C04  |300533| 2018|5100483891|    1|06.09.2018|9130076846      |RE   |    22,991.10 |
|C04  |300533| 2018|5100483892|    1|06.09.2018|9130076847      |RE   |    18,617.50 |
|C04  |300533| 2018|5100483893|    1|06.09.2018|9130076848      |RE   |    18,368.76 |
|C04  |300533| 2018|5100483894|    1|06.09.2018|9130076849      |RE   |    16,839.80 |
|C04  |300533| 2018|5100483895|    1|06.09.2018|9130076850      |RE   |    18,617.50 |
|C04  |300533| 2018|5100483896|    1|06.09.2018|9130076851      |RE   |    22,284.10 |
|C04  |300533| 2018|5100483897|    1|06.09.2018|9130076852      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483898|    1|06.09.2018|9130076853      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483899|    1|06.09.2018|9130076854      |RE   |    18,217.26 |
|C04  |300533| 2018|5100483900|    1|06.09.2018|9130076855      |RE   |    18,617.50 |
|C04  |300533| 2018|5100483901|    1|06.09.2018|9130076856      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483902|    1|06.09.2018|9130076857      |RE   |    14,880.50 |
|C04  |300533| 2018|5100483903|    1|06.09.2018|9130076858      |RE   |    19,021.50 |
|C04  |300533| 2018|5100483904|    1|06.09.2018|9130076859      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483905|    1|06.09.2018|9130076860      |RE   |    17,813.26 |
|C04  |300533| 2018|5100483906|    1|06.09.2018|9130076861      |RE   |    21,461.10 |
|C04  |300533| 2018|5100483907|    1|06.09.2018|9130076862      |RE   |    19,021.50 |
|C04  |300533| 2018|5100483908|    1|06.09.2018|9130076863      |RE   |    18,217.26 |
|C04  |300533| 2018|5100483909|    1|06.09.2018|9130076864      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483910|    1|06.09.2018|9130076865      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483933|    1|06.09.2018|9130076866      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483912|    1|06.09.2018|9130076867      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483913|    1|06.09.2018|9130076868      |RE   |    22,839.60 |
|C04  |300533| 2018|5100483914|    1|06.09.2018|9130076869      |RE   |    23,294.10 |
|C04  |300533| 2018|5100483915|    1|06.09.2018|9130076870      |RE   |    18,217.26 |
|C04  |300533| 2018|5100484060|    1|06.09.2018|9130076798      |RE   |     6,743.40 |
|C04  |300533| 2018|5100483916|    1|07.09.2018|9130076909      |RE   |    16,394.73 |
|C04  |300533| 2018|5100483917|    1|07.09.2018|9130076908      |RE   |    16,523.73 |
|C04  |300533| 2018|5100483918|    1|07.09.2018|9130076876      |RE   |    28,331.80 |
|C04  |300533| 2018|5100483919|    1|07.09.2018|9130076877      |RE   |    16,040.80 |
|C04  |300533| 2018|5100483920|    1|07.09.2018|9130076878      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483921|    1|07.09.2018|9130076879      |RE   |    19,324.50 |
|C04  |300533| 2018|5100483922|    1|07.09.2018|9130076880      |RE   |    19,324.50 |
|C04  |300533| 2018|5100484878|    1|07.09.2018|9130076881      |RE   |    17,813.26 |
|C04  |300533| 2018|5100484883|    1|07.09.2018|9130076882      |RE   |    18,368.76 |
|C04  |300533| 2018|5100484886|    1|07.09.2018|9130076883      |RE   |    18,617.50 |
|C04  |300533| 2018|5100484898|    1|07.09.2018|9130076884      |RE   |    19,851.30 |
|C04  |300533| 2018|5100484902|    1|07.09.2018|9130076885      |RE   |    22,991.10 |
|C04  |300533| 2018|5100484915|    1|07.09.2018|9130076886      |RE   |    17,813.26 |
|C04  |300533| 2018|5100484919|    1|07.09.2018|9130076887      |RE   |    17,813.26 |
|C04  |300533| 2018|5100484922|    1|07.09.2018|9130076888      |RE   |    22,991.10 |
|C04  |300533| 2018|5100484925|    1|07.09.2018|9130076889      |RE   |    22,284.10 |
|C04  |300533| 2018|5100484927|    1|07.09.2018|9130076890      |RE   |    22,284.10 |
|C04  |300533| 2018|5100484937|    1|07.09.2018|9130076891      |RE   |    19,707.40 |
|C04  |300533| 2018|5100484940|    1|07.09.2018|9130076892      |RE   |    17,813.26 |
|C04  |300533| 2018|5100484943|    1|07.09.2018|9130076893      |RE   |    17,813.26 |
|C04  |300533| 2018|5100484963|    1|07.09.2018|9130076894      |RE   |    19,324.50 |
|C04  |300533| 2018|5100484964|    1|07.09.2018|9130076895      |RE   |    18,217.26 |
|C04  |300533| 2018|5100484965|    1|07.09.2018|9130076896      |RE   |    19,021.50 |
|C04  |300533| 2018|5100484967|    1|07.09.2018|9130076897      |RE   |    19,021.50 |
|C04  |300533| 2018|5100484969|    1|07.09.2018|9130076898      |RE   |    17,813.26 |
|C04  |300533| 2018|5100484976|    1|07.09.2018|9130076899      |RE   |    19,021.50 |
|C04  |300533| 2018|5100484977|    1|07.09.2018|9130076900      |RE   |    22,991.10 |
|C04  |300533| 2018|5100484978|    1|07.09.2018|9130076901      |RE   |    19,021.50 |
|C04  |300533| 2018|5100484979|    1|07.09.2018|9130076902      |RE   |    20,098.42 |
|C04  |300533| 2018|5100484980|    1|07.09.2018|9130076903      |RE   |    18,217.26 |
|C04  |300533| 2018|5100484981|    1|07.09.2018|9130076904      |RE   |    19,021.50 |
|C04  |300533| 2018|5100484982|    1|07.09.2018|9130076905      |RE   |    22,284.10 |
|C04  |300533| 2018|5100484985|    1|07.09.2018|9130076906      |RE   |    19,851.30 |
|C04  |300533| 2018|5100484988|    1|07.09.2018|9130076907      |RE   |    18,617.50 |
|C04  |300533| 2018|5100484990|    1|07.09.2018|9130076910      |RE   |    18,617.50 |
|C04  |300533| 2018|5100484995|    1|07.09.2018|9130076912      |RE   |    22,284.10 |
|C04  |300533| 2018|5100484998|    1|07.09.2018|9130076913      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485000|    1|07.09.2018|9130076914      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485008|    1|07.09.2018|9130076915      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485014|    1|07.09.2018|9130076916      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485020|    1|07.09.2018|9130076917      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485021|    1|07.09.2018|9130076918      |RE   |    22,688.10 |
|C04  |300533| 2018|5100485027|    1|07.09.2018|9130076919      |RE   |    15,640.56 |
|C04  |300533| 2018|5100485028|    1|07.09.2018|9130076920      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485029|    1|07.09.2018|9130076921      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485030|    1|07.09.2018|9130076922      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485031|    1|07.09.2018|9130076923      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485032|    1|07.09.2018|9130076924      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485033|    1|07.09.2018|9130076925      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485034|    1|07.09.2018|9130076926      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485035|    1|07.09.2018|9130076927      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485036|    1|07.09.2018|9130076928      |RE   |    19,324.50 |
|C04  |300533| 2018|5100485037|    1|07.09.2018|9130076929      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485038|    1|07.09.2018|9130076930      |RE   |    19,324.50 |
|C04  |300533| 2018|5100485039|    1|07.09.2018|9130076931      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485040|    1|07.09.2018|9130076932      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485041|    1|07.09.2018|9130076933      |RE   |    22,839.60 |
|C04  |300533| 2018|5100485042|    1|07.09.2018|9130076934      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485043|    1|07.09.2018|9130076935      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485044|    1|07.09.2018|9130076936      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485045|    1|07.09.2018|9130076937      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485046|    1|07.09.2018|9130076938      |RE   |    22,839.60 |
|C04  |300533| 2018|5100485047|    1|07.09.2018|9130076939      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485048|    1|07.09.2018|9130076940      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485049|    1|07.09.2018|9130076941      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485050|    1|07.09.2018|9130076943      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485051|    1|07.09.2018|9130076944      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485052|    1|07.09.2018|9130076945      |RE   |    22,991.10 |
|C04  |300533| 2018|5100485053|    1|07.09.2018|9130076946      |RE   |    19,324.50 |
|C04  |300533| 2018|5100485054|    1|07.09.2018|9130076947      |RE   |    19,173.00 |
|C04  |300533| 2018|5100485055|    1|07.09.2018|9130076948      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485056|    1|07.09.2018|9130076949      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485057|    1|07.09.2018|9130076950      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485058|    1|07.09.2018|9130076951      |RE   |    21,176.06 |
|C04  |300533| 2018|5100485059|    1|07.09.2018|9130076952      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485060|    1|07.09.2018|9130076953      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485061|    1|07.09.2018|9130076954      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485062|    1|07.09.2018|9130076955      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485063|    1|07.09.2018|9130076956      |RE   |     6,989.35 |
|C04  |300533| 2018|5100485064|    1|07.09.2018|9130076957      |RE   |     6,989.35 |
|C04  |300533| 2018|5100485065|    1|07.09.2018|9130076958      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485066|    1|07.09.2018|9130076959      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485067|    1|07.09.2018|9130076960      |RE   |    18,368.76 |
|C04  |300533| 2018|5100485068|    1|07.09.2018|9130076961      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485069|    1|07.09.2018|9130076962      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485070|    1|07.09.2018|9130076963      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485071|    1|07.09.2018|9130076964      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485072|    1|07.09.2018|9130076967      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485075|    1|07.09.2018|9130076969      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485076|    1|07.09.2018|9130076970      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485077|    1|07.09.2018|9130076971      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485843|    1|07.09.2018|9130076973      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485846|    1|07.09.2018|9130076975      |RE   |    21,461.10 |
|C04  |300533| 2018|5100485850|    1|07.09.2018|9130076976      |RE   |    19,503.70 |
|C04  |300533| 2018|5100485851|    1|07.09.2018|9130076977      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485853|    1|07.09.2018|9130076978      |RE   |    19,324.50 |
|C04  |300533| 2018|5100485857|    1|07.09.2018|9130076979      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485858|    1|07.09.2018|9130076981      |RE   |    20,557.90 |
|C04  |300533| 2018|5100485859|    1|07.09.2018|9130076982      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485860|    1|07.09.2018|9130076983      |RE   |    22,688.10 |
|C04  |300533| 2018|5100485861|    1|07.09.2018|9130076984      |RE   |    14,880.50 |
|C04  |300533| 2018|5100485862|    1|07.09.2018|9130076985      |RE   |    18,368.76 |
|C04  |300533| 2018|5100485865|    1|07.09.2018|9130076986      |RE   |    19,234.90 |
|C04  |300533| 2018|5100485867|    1|07.09.2018|9130076988      |RE   |    22,284.10 |
|C04  |300533| 2018|5100485869|    1|07.09.2018|9130076989      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485870|    1|07.09.2018|9130076990      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485871|    1|07.09.2018|9130076991      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485872|    1|07.09.2018|9130076992      |RE   |    17,457.20 |
|C04  |300533| 2018|5100485877|    1|07.09.2018|9130076993      |RE   |    17,457.20 |
|C04  |300533| 2018|5100485878|    1|07.09.2018|9130076994      |RE   |    31,883.16 |
|C04  |300533| 2018|5100485880|    1|07.09.2018|9130076995      |RE   |    31,883.16 |
|C04  |300533| 2018|5100485892|    1|07.09.2018|9130076996      |RE   |    14,970.10 |
|C04  |300533| 2018|5100485893|    1|07.09.2018|9130076997      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485894|    1|07.09.2018|9130076998      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485895|    1|07.09.2018|9130076999      |RE   |    17,546.80 |
|C04  |300533| 2018|5100485896|    1|07.09.2018|9130077000      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485897|    1|07.09.2018|9130077001      |RE   |    15,236.56 |
|C04  |300533| 2018|5100485898|    1|07.09.2018|9130077002      |RE   |    17,813.26 |
|C04  |300533| 2018|5100485899|    1|07.09.2018|9130077003      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485900|    1|07.09.2018|9130077004      |RE   |    18,217.26 |
|C04  |300533| 2018|5100485901|    1|07.09.2018|9130077006      |RE   |    18,621.26 |
|C04  |300533| 2018|5100485902|    1|07.09.2018|9130077007      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485903|    1|07.09.2018|9130077008      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485904|    1|07.09.2018|9130077009      |RE   |    22,756.50 |
|C04  |300533| 2018|5100485905|    1|07.09.2018|9130077010      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485906|    1|07.09.2018|9130077033      |RE   |    18,368.76 |
|C04  |300533| 2018|5100485907|    1|07.09.2018|9130077012      |RE   |    19,324.50 |
|C04  |300533| 2018|5100485908|    1|07.09.2018|9130077013      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485909|    1|07.09.2018|9130077014      |RE   |    16,035.56 |
|C04  |300533| 2018|5100485910|    1|07.09.2018|9130077015      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485933|    1|07.09.2018|9130077016      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485912|    1|07.09.2018|9130077017      |RE   |    14,748.21 |
|C04  |300533| 2018|5100485913|    1|07.09.2018|9130077020      |RE   |     9,780.17 |
|C04  |300533| 2018|5100485914|    1|07.09.2018|9130077021      |RE   |    33,749.45 |
|C04  |300533| 2018|5100489602|    1|07.09.2018|9130076933      |RE   |     2,247.80 |
|C04  |300533| 2018|5100485915|    1|18.09.2018|9130077331      |RE   |    33,488.46 |
|C04  |300533| 2018|5100485916|    1|18.09.2018|9130077332      |RE   |    33,488.46 |
|C04  |300533| 2018|5100485917|    1|18.09.2018|9130077333      |RE   |    33,488.46 |
|C04  |300533| 2018|5100485918|    1|18.09.2018|9130077334      |RE   |     7,867.70 |
|C04  |300533| 2018|5100485919|    1|18.09.2018|9130077335      |RE   |    14,065.16 |
|C04  |300533| 2018|5100485920|    1|18.09.2018|9130077336      |RE   |    13,464.10 |
|C04  |300533| 2018|5100485921|    1|18.09.2018|9130077337      |RE   |    13,464.10 |
|C04  |300533| 2018|5100485922|    1|18.09.2018|9130077338      |RE   |    13,868.10 |
|C04  |300533| 2018|5100485923|    1|18.09.2018|9130077339      |RE   |    13,868.10 |
|C04  |300533| 2018|5100485924|    1|18.09.2018|9130077120      |RE   |    14,171.10 |
|C04  |300533| 2018|5100485940|    1|18.09.2018|9130077121      |RE   |    12,829.10 |
|C04  |300533| 2018|5100485941|    1|18.09.2018|9130077122      |RE   |    13,464.10 |
|C04  |300533| 2018|5100485942|    1|18.09.2018|9130077123      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485943|    1|18.09.2018|9130077124      |RE   |    19,324.50 |
|C04  |300533| 2018|5100485944|    1|18.09.2018|9130077132      |RE   |    14,171.10 |
|C04  |300533| 2018|5100485945|    1|18.09.2018|9130077127      |RE   |    16,747.80 |
|C04  |300533| 2018|5100485957|    1|18.09.2018|9130077133      |RE   |    16,198.55 |
|C04  |300533| 2018|5100485959|    1|18.09.2018|9130077135      |RE   |    16,198.55 |
|C04  |300533| 2018|5100485960|    1|18.09.2018|9130077139      |RE   |    16,040.80 |
|C04  |300533| 2018|5100485961|    1|18.09.2018|9130077141      |RE   |     6,597.20 |
|C04  |300533| 2018|5100485962|    1|18.09.2018|9130077146      |RE   |    13,621.85 |
|C04  |300533| 2018|5100485963|    1|18.09.2018|9130077147      |RE   |    18,617.50 |
|C04  |300533| 2018|5100485964|    1|18.09.2018|9130077128      |RE   |    10,252.40 |
|C04  |300533| 2018|5100485966|    1|18.09.2018|9130077144      |RE   |    16,198.55 |
|C04  |300533| 2018|5100485967|    1|18.09.2018|9130077148      |RE   |    19,021.50 |
|C04  |300533| 2018|5100485968|    1|18.09.2018|9130077151      |RE   |     2,629.20 |
|C04  |300533| 2018|5100485969|    1|18.09.2018|9130077155      |RE   |    16,198.55 |
|C04  |300533| 2018|5100485971|    1|18.09.2018|9130077157      |RE   |    14,880.50 |
|C04  |300533| 2018|5100485972|    1|18.09.2018|9130077160      |RE   |     4,704.40 |
|C04  |300533| 2018|5100485973|    1|18.09.2018|9130077161      |RE   |     4,704.40 |
|C04  |300533| 2018|5100487332|    1|18.09.2018|9130077125      |RE   |    13,868.10 |
|C04  |300533| 2018|5100487334|    1|18.09.2018|9130077126      |RE   |    16,747.80 |
|C04  |300533| 2018|5100487337|    1|18.09.2018|9130077131      |RE   |     9,904.80 |
|C04  |300533| 2018|5100487340|    1|18.09.2018|9130077134      |RE   |    13,621.85 |
|C04  |300533| 2018|5100487346|    1|18.09.2018|9130077140      |RE   |    18,617.50 |
|C04  |300533| 2018|5100487348|    1|18.09.2018|9130077142      |RE   |    13,621.85 |
|C04  |300533| 2018|5100487350|    1|18.09.2018|9130077143      |RE   |    16,198.55 |
|C04  |300533| 2018|5100487354|    1|18.09.2018|9130077145      |RE   |    14,530.00 |
|C04  |300533| 2018|5100487357|    1|18.09.2018|9130077149      |RE   |    18,884.40 |
|C04  |300533| 2018|5100487359|    1|18.09.2018|9130077152      |RE   |    17,813.26 |
|C04  |300533| 2018|5100487361|    1|18.09.2018|9130077153      |RE   |    22,284.10 |
|C04  |300533| 2018|5100487362|    1|18.09.2018|9130077154      |RE   |    13,621.85 |
|C04  |300533| 2018|5100487363|    1|18.09.2018|9130077156      |RE   |    16,198.55 |
|C04  |300533| 2018|5100487364|    1|18.09.2018|9130077158      |RE   |    16,198.55 |
|C04  |300533| 2018|5100487365|    1|18.09.2018|9130077159      |RE   |    13,868.10 |
|C04  |300533| 2018|5100487366|    1|18.09.2018|9130077162      |RE   |     4,704.40 |
|C04  |300533| 2018|5100487367|    1|18.09.2018|9130077164      |RE   |    16,198.55 |
|C04  |300533| 2018|5100487372|    1|18.09.2018|9130077167      |RE   |    16,198.55 |
|C04  |300533| 2018|5100487375|    1|18.09.2018|9130077168      |RE   |    13,621.85 |
|C04  |300533| 2018|5100487378|    1|18.09.2018|9130077170      |RE   |    13,621.85 |
|C04  |300533| 2018|5100487379|    1|18.09.2018|9130077172      |RE   |    33,521.00 |
|C04  |300533| 2018|5100487380|    1|18.09.2018|9130077183      |RE   |    15,055.85 |
|C04  |300533| 2018|5100487381|    1|18.09.2018|9130077184      |RE   |    15,055.85 |
